ING	1032	 ING GROEP NV ADS (BEAR DEP RCT
INGN	2063	 INOGEN INC
INGR	2053	 INGREDION INC
INN	1042	 SUMMIT HOTEL PROPERTIES INC
INN_B	-1	 -10
INN_B-CL	-1	 -10
INN_C	-1	 -10
INN_D	-1	 -10
INO	2063	 INOVIO PHARMACEUTICALS INC
INOD	3116	 INNODATA INC
INOV	3116	 INOVALON HOLDINGS INC
INPX	3116	 INPIXON
INS	3106	 INTELLIGENT SYSTEMS CORP (GA)
INSE	1021	 INSPIRED ENTERTAINMENT INC
INSG	3116	 INSEEGO CORP
INSI	1031	 INSIGHT SELECT INCOME FUND
INSM	2063	 INSMED INC
INST	3116	 INSTRUCTURE INC COM STK (DE)
INSW	3106	 International Seaways  Inc.
INSY	2063	 INSYS THERAPEUTICS INC COM STK
INT	3095	 WORLD FUEL SERVICES CORP
INTC	3116	 INTEL CORP
INTG	1042	 INTERGROUP CORP
INTL	1032	 INTL FCSTONE INC
INTT	3116	 INTEST CORP
INTU	3116	 INTUIT INC
INTX	3105	 INTERSECTIONS INC
INUV	1020	 INUVO INC
INVA	2063	 INNOVIVA INC
INVE	3116	 IDENTIV INC
INVH	1042	 INVITATION HOMES INC
INWK	1020	 INNERWORKINGS INC
INXN	3116	 INTERXION HOLDING NV
IO	3095	 ION GEOPHYSICAL CORP
IONS	2063	 IONIS PHARMACEUTICALS INC
IOR	1042	 INCOME OPP RLTY INVESTORS INC
IOSP	1010	 INNOSPEC INC
IOTS	3116	 ADESTO TECHNOLOGIES CORP
IOVA	2063	 IOVANCE BIOTHERAPEUTICS INC
IP	1021	 INTERNATIONAL PAPER CO
IPAR	2053	 INTER PARFUMS INC
IPAS	3084	 IPASS INC
IPAY	-1	 ETF MANAGERS TR  PUREFUNDS ISE MOBILE PAYMENTS ETF (DE)
IPB	-1	 INDEX PLUS TR CERTIFICATES SER 2003-1 6.518% ML DEP
IPCC	1032	 INFINITY PROPERTY & CASUALTY CORP
IPCI	2063	 INTELLIPHARMACEUTICS INTERNATIONAL INC
IPDN	3116	 PROFESSIONAL DIVERSITY NETWORK INC
IPG	1020	 INTERPUBLIC GROUP COS INC
IPGP	3116	 IPG PHOTONICS CORP
IPHI	3116	 INPHI CORP
IPHS	1010	 INNOPHOS HOLDINGS INC
IPI	1010	 INTREPID POTASH INC
IPL_D	-1	 -10
IPOA	3105	 SOCIAL CAPITAL HEDOSOPHIA HOLDINGS CORP
IPOA-U	-1	 -10
IPOA-WS	-1	 -10
IPOS	-1	 RENAISSANCE INTERNATIONAL IPO ETF
IPWR	3106	 IDEAL POWER INC
IPXL	-1	 -10
IQDG	-1	 WISDOMTREE TR INTL QUALITY DIVID GROWTH FD
IQI	1031	 INVESCO QUALITY MUNICIPAL INCO
IR	3106	 INGERSOLL-RAND PLC
IRBT	3116	 IROBOT CORP
IRCP	1042	 ALTO PALERMO SA
IRDM	3084	 IRIDIUM COMMUNICATIONS INC
IRDMB	-1	 -10
IRET	1042	 INVESTORS REAL ESTATE TRUST
IRET_B-CL	-1	 -10
IRET_C	-1	 -10
IRIX	2063	 IRIDEX CORP
IRL	1031	 THE NEW IRELAND FUND  INC.
IRLR	-1	 -10
IRM	3105	 IRON MOUNTAIN INC DELAWARE
IRMD	2063	 IRADIMED CORP
IROQ	1032	 IF BANCORP INC
IRR	1031	 VOYA NATURAL RESOURCES EQUITY
IRS	1042	 IRSA INVERSIONES G/D DPSH(RP10
IRT	1042	 INDEPENDENCE REALTY TRUST INC
IRTC	2064	 IRHYTHM TECHNOLOGIES INC
IRWD	2063	 IRONWOOD PHARMACEUTICALS INC
ISBC	1032	 INVESTORS BANCORP INC
ISCA	1021	 INTERNATIONAL SPEEDWAY CORP
ISD	1031	 PGIM HIGH YIELD BOND FUND IN
ISDR	3116	 ISSUER DIRECT CORP
ISF	1032	 ING GROEP NV (ING) 6.3750% SERIES
ISG	1032	 ING GROEP  N.V. PERPETUAL DENT SECS 6.125%
ISIG	1020	 INSIGNIA SYSTEMS INC
ISL	-1	 -10
ISM	-1	 -10
ISMD	-1	 BLUE SKY ASSET MANAGEMENT LLC - INSPIRE SMALL/MID CAP IMPACT ETF
ISNS	3116	 IMAGE SENSING SYSTEMS INC
ISP-CL	-1	 -10
ISR	2064	 ISORAY INC
ISRG	2064	 INTUITIVE SURGICAL INC
ISRL	3094	 ISRAMCO INC
ISSC	3105	 INNOVATIVE SOLUTIONS & SUPPORT INC
ISTR	1032	 INVESTAR HOLDING CORP
ISZE	-1	 BTC IShares MSCI International Developed Size Factor ETF
IT	3116	 GARTNER INC COM STK
ITCB	1032	 Itau Corpbanca
ITCI	2063	 INTRA-CELLULAR THERAPIES INC
ITEK	-1	 -10
ITEQ	-1	 ETF MANAGERS TR BLUESTAR TA-BIGITECH ISRAEL TECHNOLOGY ETF
ITG	1032	 INVESTMENT TECH GROUP INC(NEW)
ITGR	2063	 INTEGER HOLDINGS CORP
ITI	3116	 ITERIS  INC.
ITIC	1032	 INVESTORS TITLE CO
ITRI	3116	 ITRON INC.
ITRN	3116	 ITURAN LOCATION AND CONTROL LTD
ITT	3106	 ITT CORP
ITUB	1032	 BANCO ITAU HLDG FINANCEIRA S.A. (ADS 1 OF A PFD SH)
ITUS	-1	 -10
ITW	3106	 ILLINOIS TOOL WORKS
IVAC	3116	 INTEVAC INC
IVAL	-1	 VALUESHARES INTERNATIONAL QUANTITATIVE VALUE ETF
IVC	2063	 INVACARE CORP
IVENC	-1	 IVY INVESTMENT MANAGEMENT CO - IVY ENERGY NEXTSHARES
IVFGC	-1	 IVY INVESTMENT MANAGEMENT CO - IVY FOCUSED GROWTH NEXTSHARES
IVFVC	-1	 IVY INVESTMENT MANAGEMENT CO - IVY FOCUSED VALUE NEXTSHARES
IVH	1031	 IVY HIGH INCOME OPPORTUNITIES FUND
IVLU	-1	 BTC IShares MSCI International Developed Value Factor ETF
IVR	1042	 INVESCO MORTGAGE CAPITAL
IVR_A	-1	 -10
IVR_B	-1	 -10
IVR_C	-1	 -10
IVTY	2064	 INVUITY INC COM NEW
IVZ	1031	 INVESCO LTD
IX	1032	 ORIX CORP ADS (REP 1/2 SHARE)
IXYS	-1	 -10
IYLD	-1	 ISHARES MORNINGSTAR MULTI-ASSE
IZEA	3116	 IZEA WORLDWIDE INC
JACK	1021	 JACK IN THE BOX INC
JAG	3094	 JAGGED PEAK ENERGY INC
JAGX	2063	 JAGUAR HEALTH INC
JAKK	1021	 JAKKS PACIFIC INC
JASN	3106	 JASON INDUSTRIES INC
JASNW	-1	 -10
JASO	3116	 JA SOLAR HOLDINGS CO LTD
JAX	1021	 J. ALEXANDERS HOLDINGS INC
JAZZ	2063	 JAZZ PHARMACEUTICALS PLC
JBGS	1042	 JBG SMITH Properties
JBHT	3106	 JB HUNT TRANSPORT SERVICES INC
JBK	-1	 LEHMAN ABS CORP 3.5% ADJ CORP BKD TR CERT CAP I SER2004-6
JBL	3116	 JABIL INC
JBLU	3105	 JETBLUE AWYS CORP
JBN	-1	 CBTCS-2007-1 (CBTCS) 7.0000% 3/01/97 SERIES JCP
JBR	-1	 CBTCS-2006 - JCP (CBTCS) 7.0000% 3/01/97 SERIES JCP
JBSS	2053	 JOHN B SANFILIPPO & SON INC
JBT	3106	 JOHN BEAN TECHNOLOGIES CORP
JCAP	1042	 JERNIGAN CAPITAL INC
JCE	1031	 NUVEEN CORE EQUITY ALPHA FUND
JCI	3105	 JOHNSON CONTROLS INTERNATIONAL PLC
JCO	1031	 Nuveen Cred Opp 2022 Tgt Tr Fund
JCOM	3116	 J2 GLOBAL INC
JCP	1021	 PENNEY J C CORP INC
JCS	3116	 COMMUNICATIONS SYSTEMS INC
JCTCF	-1	 -10
JD	3116	 JD.COM INC
JDD	1031	 NUVEEN DIVERSIFIED DIV & INCM FUND SH OF BENE INT
JDIV	-1	 J.P. MORGAN EXCHANGE-TRADED FUND TRUST - JPMORGAN U.S. DIVIDEND ETF
JE	2074	 JUST ENERGY GROUP INC
JE_A	-1	 -10
JEC	3105	 JACOBS ENGR GROUP INC
JELD	1010	 JELD-WEN HOLDING INC.
JEMD	1031	 NUVEEN EMERGING MARKETS DEBT 2022 TARGET TERM FUND
JEQ	1031	 ABERDEEN JAPAN EQUITY FUND INC
JETS	-1	 ETF SER SOLUTIONS
JFR	1031	 NUVEEN FLOATING RATE INCOME FUND
JGH	1031	 NUVEEN GLOBAL HIGH INCOME FUND
JHA	1031	 NUVEEN HIGH INCOME DECEMBER 2018 TARGET TERM FD COM SHS
JHB	1031	 NUVEEN HIGH INCOME NOVEMBER 2021 TARGET TERM FUND
JHD	1031	 NUVEEN HIGH INCOME DECEMBER 2019 TARGET TERM FUND
JHG	1031	 JANUS HENDERSON GROUP PLC
JHI	1031	 HANCOCK JOHN INVSTRS TRST MASS
JHMA	-1	 JOHN HANCOCK ETF TRUST
JHMC	-1	 JOHN HANCOCK ETF TRUST
JHMD	-1	 JOHN HANCOCK ETF TRUST
JHME	-1	 JOHN HANCOCK ETF TRUST
JHMF	-1	 JOHN HANCOCK ETF TRUST
JHMH	-1	 JOHN HANCOCK ETF TRUST
JHMI	-1	 JOHN HANCOCK ETF TRUST
JHML	-1	 JOHN HANCOCK ETF TRUST
JHMM	-1	 JOHN HANCOCK ETF TRUST
JHMS	-1	 JOHN HANCOCK ETF TRUST
JHMT	-1	 JOHN HANCOCK ETF TRUST
JHMU	-1	 JOHN HANCOCK ETF TRUST
JHS	1031	 HANCOCK JOHN INCOME SECS TRUST
JHSC	-1	 JOHN HANCOCK ETF TRUST
JHX	1010	 JAMES HARDIE INDS ADS (5 UTS)
JHY	1031	 NUVEEN HIGH INCOME 2020 TARGET TERM FUND
JILL	1021	 J.JILL INC
JJSF	2053	 J&J SNACK FOODS CORP
JKHY	3105	 JACK HENRY & ASSOCIATES INC
JKS	3116	 JINKOSOLAR HOLDING CO LTD
JLL	1042	 JONES LANG LASALLE INC
JLS	1031	 NUVEEN MORTGAGE OPPORTUNITY TERM FUND
JMBA	1021	 JAMBA INC
JMEI	1021	 JUMEI INTERNATIONAL HOLDING LTD
JMF	1031	 NUVEEN ENERGY MLP TOTAL RETURN FUND
JMLP	1031	 NUVEEN ALL CAP ENERGY MLP OPPORTUNITIES FUND
JMM	1031	 NUVEEN MULTI-MARKET INCOME FUN
JMOM	-1	 J.P. MORGAN EXCHANGE-TRADED FUND TRUST - JPMORGAN U.S. MOMENTUM FACTOR ETF
JMP	1032	 JMP GROUP LLC
JMPB	-1	 -10
JMPC	-1	 -10
JMT	1031	 NUVEEN MORTGAGE OPPORTUNITY TERM FUND 2
JMU	1021	 JMU LTD
JNCE	2063	 JOUNCE THERAPEUTICS INC
JNJ	2063	 JOHNSON AND JOHNSON
JNP	2063	 JUNIPER PHARMACEUTICALS INC
JNPR	3116	 JUNIPER NETWORKS INC
JOB	3105	 GEE GROUP INC
JOBS	3105	 51JOB INC
JOE	1042	 ST.JOE COMPANY(THE)
JOF	1031	 JAPAN SMALLER CAPITALIZATION FD INC
JONE	3094	 JONES ENERGY INC
JOUT	1021	 JOHNSON OUTDOORS INC
JP	1031	 JUPAI HOLDINGS LTD
JPC	1031	 NUVEEN PREFERRED & INCOME OPPORTUNITIES FUND
JPEH	-1	 J.P. MORGAN EXCHANGE-TRADED FUND TRUST - JPMORGAN DIVERSIFIED RETURN EUROPE CURRENCY HEDGED ETF
JPEM	-1	 JPMORGAN DIVERSIFIED RETURN EMERGING MARKETS EQUITY ETF
JPEU	-1	 J.P. MORGAN EXCHANGE-TRADED FUND TRUST - JPMORGAN DIVERSIFIED RETURN EUROPE EQUITY ETF
JPGB	-1	 J.P.MORGAN INVESTMENT MANAGEMENT INC. - JPMORGAN GLOBAL BOND OPPORTUNITIES ETF
JPHF	-1	 J.P. MORGAN EXCHANGE-TRADED FUND TRUST - JPMORGAN DIVERSIFIED ALTERNATIVE ETF
JPHY	-1	 J.P.MORGAN INVESTMENT MANAGEMENT INC - JPMORGAN DISCIPLINED HIGH YIELD ETF
JPI	1031	 NUVEEN PREFERRED & INCOME TERM FUND
JPIH	-1	 J P MORGAN ETF TR DIVERSIFIED RETURN INTL CURRENCY HEDGED
JPIN	-1	 JPMORGAN DIVERSIFIED RETURN INTERNATIONAL EQUITY ETF
JPM	1032	 JPMORGAN CHASE & CO COM STK
JPM-WS	-1	 -10
JPM_A	-1	 -10
JPM_B	-1	 -10
JPM_D	-1	 -10
JPM_D-CL	-1	 -10
JPM_E	-1	 -10
JPM_F	-1	 -10
JPM_G	-1	 -10
JPM_H	-1	 -10
JPME	-1	 JPMORGAN TR. DIVERSIFIED RETURN U.S. MID CAP EQUITY ETF
JPN	-1	 Deutsche X-trackers Japan JPX-Nikkei 400 Equity ETF
JPS	1031	 NUVEEN PREFERRED & INCOME SECURITIES FUND
JPSE	-1	 J.P.MORGAN INVESTMENT MANAGEMENT INC. - JPMORGAN DIVERSIFIED RETURN U.S. SMALL CAP EQUITY ETF
JPST	-1	 J.P.MORGAN INVESTMENT MANAGEMENT INC. - JPMORGAN ULTRA-SHORT INCOME ETF
JPT	1031	 NUVEEN PREFERRED AND INCOME 2022 TERM FUND
JPUS	-1	 JPMORGAN DIVERSIFIED RETURN US  EQUITY ETF (DE)
JPXN	-1	 ISHARES JAPAN LARGE-CAP ETF
JQC	1031	 NUVEEN CREDIT STRATEGIES INCOM
JRI	1031	 NUVEEN REAL ASSET INCOME AND GROWTH FUND
JRJC	1032	 CHINA FINANCE ONLINE CO LTD
JRJR	-1	 -10
JRO	1031	 NUVEEN FLOATING RATE INCOME OPPORTUNITY FUND
JRS	1031	 NUVEEN REAL ESTATE INCOME FD
JRVR	1032	 JAMES RIVER GROUP HOLDINGS LTD
JSD	1031	 NUVEEN SHORT DURATION CREDIT OPPORTUNITIES FUND
JSM	1032	 SLM CORP SR NT 12/15/2043
JSMD	-1	 Janus Small/Mid Cap Growth Alpha ETF
JSML	-1	 Janus Small Cap Growth Alpha ETF
JSYN	3105	 JENSYN ACQUISITION CORP
JSYNR	-1	 -10
JSYNU	-1	 -10
JSYNW	-1	 -10
JTA	1031	 NUVEEN TAX-ADV TOTAL RETURN STRAT FD SBI
JTD	1031	 NUVEEN TAX-ADVANTAGED DIVIDEND GROWTH FUND
JTPY	3116	 UNIVERSAL BUSINESS PAYMENT SOLUTIONS ACQUISITION CORP
JUNO	-1	 -10
JVA	2053	 COFFEE HLDG CO INC
JW-A	-1	 -10
JW-B	-1	 -10
JWN	1021	 NORDSTROM
JXSB	-1	 -10
JYNT	2063	 JOINT CORP/THE
K	2053	 KELLOGG CO
KAAC	-1	 -10
KAACU	-1	 -10
KAACW	-1	 -10
KAI	3106	 KADANT INC.
KALA	2063	 KALA PHARMACEUTICALS INC
KALU	1010	 KAISER ALUMINUM CORP
KALV	2063	 CARBYLAN THERAPEUTICS INC
KAMN	3105	 KAMAN CORP
KANG	2064	 IKANG HEALTHCARE GROUP INC
KAP	-1	 -10
KAR	1021	 KAR AUCTION SERVICES INC
KB	1032	 KB FINANCIAL GROUP INC
KBAL	3106	 KIMBALL INTERNATIONAL INC
KBH	1021	 KB HOME
KBLM	3105	 KBL MERGER CORP. IV
KBLMR	-1	 -10
KBLMU	-1	 -10
KBLMW	-1	 -10
KBR	3105	 KBR INC
KBSF	1021	 AQUASITION CORP
KBWB	-1	 INVESCO CAPITAL MANAGEMENT LLC
KBWD	-1	 INVESCO CAPITAL MANAGEMENT LLC
KBWY	-1	 INVESCO CAPITAL MANAGEMENT LLC
KCAP	-1	 -10
KCAPL	-1	 -10
KCNY	-1	 KRANESHARES TRUST-KRANESHARES E FUND CHINA COMMERCIAL PAPER ETF
KDMN	2063	 KADMON HOLDINGS INC
KE	3116	 KIMBALL ELECTRONICS INC
KED	1031	 KAYNE ANDERSON ENERGY DEVELOPMENT CO
KEG	3095	 KEY ENERGY SERVICES  INC.
KELYA	-1	 -10
KELYB	-1	 -10
KEM	3116	 KEMET CORP
KEMP	-1	 -10
KEMQ	-1	 KRANE SHARES TRUST - KRANESHARES EMERGING MARKETS CONSUMER TECHNOLOGY INDEX ETF
KEN	2074	 KENON HOLDINGS LTD
KEP	2074	 KOREA ELEC PWR CP ADR(RP1/2SH
KEQU	3106	 KEWAUNEE SCIENTIFIC CORP
KERX	2063	 KERYX BIOPHARMACEUTICALS INC
KEX	3106	 KIRBY CORPORATION
KEY	1032	 KEYCORP (NEW)
KEY_I	-1	 -10
KEYS	3116	 KEYSIGHT TECHNOLOGIES INC
KEYW	3116	 KEYW HOLDING CORP/THE
KF	1031	 KOREA FUND INC (THE)
KFFB	1032	 KENTUCKY FIRST FEDERAL BANCORP
KFN_	-1	 -10
KFRC	3105	 KFORCE INC
KFS	1032	 KINGSWAY FINANCIAL SVCS INC
KFY	3105	 KORN FERRY
KGC	1010	 KINROSS GOLD CORP NEW
KGJI	1021	 KINGOLD JEWELRY INC
KGRN	-1	 KRANE SHARES TRUST - KRANESHARES MSCI CHINA ENVIRONMENT ETF
KHC	2053	 KRAFT HEINZ CO
KIDS	2063	 ORTHOPEDIATRICS CORP
KIM	1042	 KIMCO REALTY CORPORATION
KIM_I	-1	 -10
KIM_J	-1	 -10
KIM_K	-1	 -10
KIM_L	-1	 -10
KIN	2063	 KINDRED BIOSCIENCES INC
KINS	1032	 KINGSTONE COS INC
KIO	1031	 KKR INCOME OPPORTUNITIES FUND
KIOR	-1	 -10
KIORW	-1	 -10
KIQ	3106	 KELSO TECHNOLOGIES INC
KIRK	1021	 KIRKLAND'S INC
KKR	1031	 KKR & CO LP
KKR_A	-1	 -10
KKR_B	-1	 -10
KL	1010	 KIRKLAND LAKE GOLD LTD
KLAC	3116	 KLA-TENCOR CORP
KLDW	-1	 ETCT GaveKal Knowledge Leaders Developed World ETF
KLDX	1010	 KLONDEX MINES LTD.
KLIC	3116	 KULICKE & SOFFA INDUSTRIES INC
KLXI	3105	 KLX INC
KMB	2053	 KIMBERLY CLARK CORP
KMDA	2063	 KAMADA LTD
KMF	1031	 KAYNE ANDERSON MIDSTEAM/ENERGY FUND INC
KMG	1010	 KMG CHEMICALS INC
KMI	3094	 KINDER MORGAN INC
KMI_A	-1	 -10
KMM	1031	 DEUTSCHE MULTI-MARKET INCOME T
KMPA	-1	 -10
KMPH	2063	 KEMPHARM INC
KMPR	1032	 KEMPER CORP
KMT	3106	 KENNAMETAL INC
KMX	1020	 CARMAX  INC.
KN	3116	 KNOWLES CORP
KND	2063	 KINDRED HEALTHCARE INC
KNDI	1020	 KANDI TECHNOLOGIES GROUP INC
KNL	3106	 KNOLL INC (NEW)
KNOP	3106	 KNOT OFFSHORE PARTNERS LP
KNSL	1032	 KINSALE CAPITAL GROUP INC
KNX	3106	 KNIGHT-SWIFT TRANSPORTATION HOLDINGS INC
KO	2053	 COCA-COLA CO
KODK	3116	 EASTMAN KODAK CO
KODK-WS	-1	 -10
KODK-WS-A	-1	 -10
KOF	2053	 COCA-COLA FEMSA SA DE CV ADS
KONA	1021	 KONA GRILL  INC
KONE	-1	 -10
KOOL	2063	 CESCA THERAPEUTICS INC
KOP	1010	 KOPPERS HOLDINGS  INC.
KOPN	3116	 KOPIN CORP
KOR	-1	 ADVISORSHARES TRUST
KORS	-1	 -10
KOS	3094	 KOSMOS ENERGY LTD
KOSS	3116	 KOSS CORP
KPTI	2063	 KARYOPHARM THERAPEUTICS INC
KR	2053	 KROGER CO
KRA	1010	 KRATON CORP
KRC	1042	 KILROY REALTY CORP
KREF	1032	 KKR REAL ESTATE FINANCE TRUST INC
KRG	1042	 KITE REALTY GROUP TRUST COM
KRMA	-1	 GLOBAL X MANAGEMENT COMPANY LLC - GLOBAL X CONSCIOUS COMPANIES ETF
KRNT	3106	 KORNIT DIGITAL LTD
KRNY	1032	 KEARNY FINANCIAL CORP
KRO	1010	 KRONOS WORLDWIDE INC
KRP	3094	 Kimbell Royalty Partners
KRYS	2063	 KRYSTAL BIOTECH INC
KS	1010	 KAPSTONE PAPER AND PACKAGING CORP
KSA	-1	 ISHARES TR MSCI SAUDI ARABIA CAPPED ETF (DE)
KSM	1031	 DWS STRATEGIC MUNICIPAL INCOME TRUST
KSS	1021	 KOHLS CORP
KST	1031	 DEUTSCHE STRATEGIC INCOME TRUS
KSU	3106	 KANSAS CITY SOUTHERN
KSU_	-1	 -10
KT	3084	 KT CORP ADS (EACH REP 1/2 OF A COM SHR)
KTCC	3116	 KEY TRONIC CORP
KTEC	-1	 -10
KTF	1031	 DWS MUNICIPAL INCOME TRUST
KTH	-1	 STRUC PROD 8.0% CORTS PECO III
KTN	-1	 STRUCTURED PROD 8.205% (CORTS)
KTOS	3105	 KRATOS DEFENSE & SECURITY SOL
KTOV	2063	 KITOV PHARMA LTD
KTOVW	-1	 -10
KTP	-1	 CORTS TST JC PEN(CORTS)7.625%9
KTWO	2063	 K2M GROUP HOLDINGS INC
KURA	2063	 KURA ONCOLOGY INC
KVHI	3116	 KVH INDUSTRIES INC
KW	1042	 KENNEDY-WILSON HOLDINGS INC
KWEB	-1	 KRANESHARES CSI CHINA INTERNET ETF
KWN	-1	 -10
KWN-CL	-1	 -10
KWR	1010	 QUAKER CHEMICAL CORPORATION
KYE	1031	 KAYNE ANDERSON ENERGY TOTAL RETURN FUND INC
KYN	1031	 KAYNE ANDERSON MLP/MIDSTREAM INVESTMENT CO
KYN_F	-1	 -10
KYO	3116	 KYOCERA CORP ADR(RP 1 SHS)
L	1032	 LOEWS CORP
LABL	3105	 MULTI-COLOR CORP
LAD	1020	 LITHIA MOTORS INC CL A
LADR	1042	 LADDER CAPITAL CORP
LAKE	2064	 LAKELAND INDUSTRIES INC
LAMR	1042	 LAMAR ADVERTISING CO
LANC	2053	 LANCASTER COLONY CORP
LAND	1042	 GLADSTONE LAND CORP
LANDP	-1	 -10
LAQ	-1	 -10
LARE	-1	 -10
LARK	1032	 LANDMARK BANCORP INC
LAUR	2053	 LAUREATE EDUCATION INC
LAWS	3106	 LAWSON PRODUCTS
LAYN	-1	 -10
LAZ	1032	 LAZARD LTD
LB	1021	 L BRANDS INC
LBAI	1032	 LAKELAND BANCORP INC
LBDC	-1	 2xLeveraged Long ETRACS Wells Fargo Business Development
LBIX	-1	 -10
LBRDA	-1	 -10
LBRDK	-1	 -10
LBTYA	-1	 -10
LBTYB	-1	 -10
LBTYK	-1	 -10
LBY	1021	 LIBBEY INC
LC	1032	 LENDINGCLUB CORP
LCA	-1	 -10
LCAHU	-1	 -10
LCAHW	-1	 -10
LCI	2063	 LANNETT CO INC
LCII	1020	 LCI INDUSTRIES
LCM	1031	 ADVENT/CLAYMORE ENHANCED GROWTH & INCM FD COM SHS BENE INT
LCNB	1032	 LCNB CORP
LCUT	1021	 LIFETIME BRANDS INC
LDF	1031	 LATIN AMERN DISCOVERY FD INC
LDL	1020	 LYDALL INC
LDOS	3116	 LEIDOS HOLDINGS INC
LDP	1031	 COHEN & STEERS LOW DURATION PREFERRED INCOME FUND INC
LDR	-1	 -10
LE	1021	 LANDS' END INC
LEA	1020	 LEAR CORP/NEW
LEAD	-1	 REALITY SHS ETF TR  DIVCON LEADERS DIVID ETF
LECO	3106	 LINCOLN ELECTRIC HOLDINGS INC
LEDS	3116	 SEMILEDS CORP/TAIWAN
LEE	1021	 LEE ENTERPRISES INC
LEG	1021	 LEGGETT&PLATT INC
LEJU	1042	 LEJU HOLDINGS LTD
LEN	1021	 LENNAR CORP CL A COMMON
LEN-B	-1	 -10
LENS	2064	 PRESBIA PLC
LEO	1031	 DREYFUS STRATEGIC MUNICIPAL
LEU	1010	 CENTRUS ENERGY CORP
LEXEA	-1	 -10
LEXEB	-1	 -10
LFC	1032	 CHINA LIFE INSURANCE CO LTD ADS (REP 40 H SHS)
LFEQ	-1	 VANECK VECTORS ETF TRUST
LFGR	-1	 -10
LFUS	3116	 LITTELFUSE INC
LFVN	2053	 LIFEVANTAGE CORP
LGCY	3094	 LEGACY RESERVES LP
LGCYO	-1	 -10
LGCYP	-1	 -10
LGF-A	-1	 -10
LGF-B	-1	 -10
LGI	1031	 LAZARD GLOBAL TOTAL RETURN AND INCOME FUND INC
LGIH	1021	 LGI HOMES INC
LGL	3116	 LGL GROUP INC
LGLR	-1	 -10
LGND	2063	 LIGAND PHARMACEUTICALS INC
LH	2064	 LABORATORY CRP AMER HLDGS(NEW)
LHCG	2063	 LHC GROUP INC
LHO	1042	 LASALLE HOTEL PROP
LHO_I	-1	 -10
LHO_J	-1	 -10
LIFE	2063	 ATYR PHARMA INC COM
LII	3106	 LENNOX INTL INC
LILA	3084	 LIBERTY LATIN AMERICA LTD
LILAK	-1	 -10
LINC	2053	 LINCOLN EDUCATIONAL SERVICES CORP
LIND	1021	 LINDBLAD EXPEDITIONS HOLDINGS INC
LINDW	-1	 -10
LINK	3116	 INTERLINK ELEC
LINU	-1	 -10
LION	1032	 FIDELITY SOUTHERN CORP
LIQT	3106	 LIQTECH INTERNATIONAL INC
LITB	1021	 LIGHTINTHEBOX HOLDING CO LTD
LITE	3116	 LUMENTUM HLGDS INC COM STK W.I.
LIVE	3105	 LIVE VENTURES INC
LIVN	2063	 LIVANOVA PLC
LJPC	2063	 LA JOLLA PHARMACEUTICAL CO
LKFN	1032	 LAKELAND FINANCIAL CORP
LKOR	-1	 FLEXSHARES TRUST
LKQ	1020	 LKQ CORP
LKSD	3105	 LSC COMMUNICATIONS INC   COM STK W.I. (DE)
LL	1021	 LUMBER LIQUIDATORS HOLDINGS IN
LLEX	3094	 LILIS ENERGY INC
LLIT	2063	 LIANLUO SMART LTD
LLL	3105	 L3 TECHNOLOGIES INC
LLNW	3116	 LIMELIGHT NETWORKS INC
LLQD	-1	 BLACKROCK INSTITUTIONAL TRUST COMPANY N.A. - ISHARES 10+ YEAR INVESTMENT GRADE CORPORATE BOND ETF
LLY	2063	 LILLY ELI & CO
LM	1031	 LEGG MASON INC
LMAT	2064	 LEMAITRE VASCULAR INC
LMB	3105	 LIMBACH HOLDINGS INC
LMFA	1032	 LM FUNDING AMERICA INC
LMFAW	-1	 -10
LMHA	-1	 LEGG MASON INC JR SUB NT
LMHB	-1	 LEGG MASON INC 5.45 JR SUB NT DUE 2056 (MD)
LMNR	2053	 LIMONEIRA CO
LMNX	2064	 LUMINEX CORP
LMOS	-1	 -10
LMRK	1042	 LANDMARK INFRASTRUCTURE PARTNERS LP
LMRKO	-1	 -10
LMRKP	-1	 -10
LMT	3105	 LOCKHEED MARTIN CORP
LN	3116	 LINE CORPORATION
LNC	1032	 LINCOLN NATIONAL CORP
LNC-WS	-1	 -10
LNCE	-1	 -10
LND	2053	 BRASILAGRO - CO BRASILEIRA DE PROPRIEDADES AGRICOLAS
LNDC	2053	 LANDEC CORP
LNG	3094	 CHENIERE ENERGY INC
LNGR	-1	 GLOBAL X MANAGEMENT COMPANY LLC - GLOBAL X LONGEVITY THEMATIC ETF
LNN	3105	 LINDSAY CORP
LNT	2074	 ALLIANT ENERGY CORPORATION
LNTH	2064	 LANTHEUS HLDGS INC COM
LOAN	1042	 MANHATTAN BRIDGE CAPITAL INC
LOB	1032	 LIVE OAK BANCSHARES INC COM STK (NC)
LOCO	1021	 EL POLLO LOCO HOLDINGS INC
LODE	1010	 COMSTOCK MINING INC
LOGI	3116	 LOGITECH INTERNATIONAL SA
LOGM	3116	 LOGMEIN INC
LOGO	-1	 GLOBAL X FUNDS - GLOBAL X ICONIC U.S. BRANDS ETF
LOMA	1010	 Loma Negra Compania Industrial
LONE	3094	 LONESTAR RESOURCES US INC
LOPE	2053	 GRAND CANYON EDUCATION INC
LOR	1031	 LAZARD WORLD DIVIDEND & INCOME FD INC
LORL	3116	 LORAL SPACE & COMMUNICATIONS INC
LOV	3116	 SPARK NETWORKS SE
LOVW	-1	 -10
